ens_id,name,log2FC,aveEXP,t,p-value,q-value
"ENSG00000111344","RASAL1","2.56","2.42","24.94","7.69e-80","1.36e-80"
"ENSG00000111348","ARHGDIB","3.49","5.50","31.38","4.29e-104","3.35e-104"
"ENSG00000111424","VDR","2.81","2.33","36.68","2.06e-122","1.07e-121"
"ENSG00000111640","GAPDH","3.40","9.62","32.67","1.06e-108","1.21e-108"
"ENSG00000111665","CDCA3","2.26","2.01","29.20","3.89e-96","1.67e-96"
"ENSG00000111669","TPI1","2.34","7.78","26.52","5.38e-86","1.25e-86"
"ENSG00000111674","ENO2","2.88","3.70","26.18","1.1e-84","2.38e-85"
"ENSG00000111701","APOBEC1","2.17","1.14","18.04","5.46e-52","4.05e-53"
"ENSG00000111799","COL12A1","4.08","3.80","29.61","1.21e-97","5.69e-98"
"ENSG00000111859","NEDD9","2.28","3.30","27.28","6.42e-89","1.75e-89"
"ENSG00000111863","ADTRP","2.20","1.36","22.27","3.06e-69","3.65e-70"
"ENSG00000111912","NCOA7","2.26","3.71","25.12","1.56e-80","2.82e-81"
"ENSG00000112079","STK38","2.10","3.60","29.84","1.64e-98","8.23e-99"
"ENSG00000112118","MCM3","2.07","3.97","32.09","1.23e-106","1.2e-106"
"ENSG00000112149","CD83","2.07","1.92","23.68","7.43e-75","1.07e-75"
"ENSG00000112210","RAB23","2.09","1.89","25.59","2.18e-82","4.25e-83"
"ENSG00000112299","VNN1","2.85","2.09","20.48","5.87e-62","5.62e-63"
"ENSG00000112303","VNN2","2.16","1.91","19.19","1.06e-56","8.78e-58"
"ENSG00000112378","PERP","2.80","4.99","31.74","2.07e-105","1.8e-105"
"ENSG00000112414","ADGRG6","2.17","2.04","23.96","5.65e-76","8.51e-77"
"ENSG00000112559","MDFI","3.50","2.97","33.96","3.43e-113","5.99e-113"
"ENSG00000112576","CCND3","2.24","4.92","27.42","1.91e-89","5.36e-90"
"ENSG00000112655","PTK7","2.73","4.40","27.37","2.89e-89","8.06e-90"
"ENSG00000112695","COX7A2","2.14","7.09","29.83","1.83e-98","9.16e-99"
"ENSG00000112769","LAMA4","3.23","3.08","34.57","2.74e-115","5.91e-115"
"ENSG00000112799","LY86","2.56","2.09","23.82","2.06e-75","3.03e-76"
"ENSG00000112984","KIF20A","2.10","1.27","31.81","1.16e-105","1.04e-105"
"ENSG00000113068","PFDN1","2.09","4.81","34.67","1.25e-115","2.82e-115"
"ENSG00000113070","HBEGF","2.82","2.75","28.67","3.69e-94","1.38e-94"
"ENSG00000113083","LOX","2.51","2.55","22.03","2.98e-68","3.45e-69"
"ENSG00000113140","SPARC","5.14","8.36","35.17","2.48e-117","7.59e-117"
"ENSG00000113296","THBS4","2.25","4.19","16.02","8.44e-44","5.29e-45"
"ENSG00000113368","LMNB1","2.60","2.53","35.12","3.64e-117","1.09e-116"
"ENSG00000113387","SUB1","2.17","6.37","30.30","3.34e-100","1.91e-100"
"ENSG00000113552","GNPDA1","2.11","3.54","34.33","1.8e-114","3.61e-114"
"ENSG00000113583","C5orf15","2.23","4.35","31.24","1.34e-103","9.98e-104"
"ENSG00000113648","MACROH2A1","2.66","5.80","36.59","4.22e-122","2.12e-121"
"ENSG00000113657","DPYSL3","4.06","3.56","35.68","4.43e-119","1.64e-118"
"ENSG00000113712","CSNK1A1","2.10","5.38","29.17","4.91e-96","2.09e-96"
"ENSG00000113721","PDGFRB","2.53","4.59","23.69","6.85e-75","9.91e-76"
"ENSG00000113732","ATP6V0E1","2.09","7.14","28.75","1.89e-94","7.21e-95"
"ENSG00000113758","DBN1","2.51","4.28","29.00","2.21e-95","8.98e-96"
"ENSG00000114013","CD86","2.21","1.68","24.42","8.23e-78","1.33e-78"
"ENSG00000114204","SERPINI2","-5.46","4.53","-27.44","1.6e-89","4.49e-90"
"ENSG00000114270","COL7A1","3.28","2.71","23.88","1.16e-75","1.72e-76"
"ENSG00000114346","ECT2","2.69","2.30","34.38","1.2e-114","2.47e-114"
"ENSG00000114353","GNAI2","2.76","6.26","32.78","4.48e-109","5.39e-109"
"ENSG00000114455","HHLA2","2.30","1.77","19.79","3.71e-59","3.28e-60"
"ENSG00000114956","DGUOK","2.22","5.01","33.85","8.12e-113","1.34e-112"
"ENSG00000114978","MOB1A","2.24","3.92","31.76","1.9e-105","1.66e-105"
"ENSG00000115009","CCL20","3.70","2.59","24.50","3.9e-78","6.41e-79"
"ENSG00000115091","ACTR3","2.55","5.32","28.20","2.15e-92","7.12e-93"
"ENSG00000115170","ACVR1","2.36","3.49","32.46","5.86e-108","6.3e-108"
"ENSG00000115221","ITGB6","2.54","4.22","17.68","1.5e-50","1.07e-51"
"ENSG00000115233","PSMD14","2.21","4.02","35.54","1.39e-118","4.83e-118"
"ENSG00000115310","RTN4","2.22","6.25","28.20","2.26e-92","7.48e-93"
"ENSG00000115361","ACADL","-3.15","2.43","-39.34","5.23e-131","9.91e-130"
"ENSG00000115386","REG1A","-6.21","11.47","-17.33","4.04e-49","2.82e-50"
"ENSG00000115414","FN1","5.38","7.16","31.73","2.29e-105","1.98e-105"
"ENSG00000115415","STAT1","2.50","4.54","26.47","8.47e-86","1.95e-86"
"ENSG00000115461","IGFBP5","3.80","5.45","26.44","1.08e-85","2.47e-86"
"ENSG00000115590","IL1R2","2.80","2.43","20.95","6.94e-64","7.02e-65"
"ENSG00000115641","FHL2","4.45","4.45","40.95","4.52e-136","1.49e-134"
"ENSG00000115648","MLPH","3.16","5.22","26.13","1.68e-84","3.58e-85"
"ENSG00000115718","PROC","2.09","1.45","24.65","1.07e-78","1.8e-79"
"ENSG00000115762","PLEKHB2","2.12","4.19","32.79","3.94e-109","4.78e-109"
"ENSG00000115828","QPCT","3.05","3.15","24.46","5.93e-78","9.66e-79"
"ENSG00000115884","SDC1","4.16","4.90","34.84","3.09e-116","7.53e-116"
"ENSG00000115919","KYNU","3.15","2.02","33.50","1.36e-111","1.98e-111"
"ENSG00000115935","WIPF1","2.53","3.25","25.44","8.28e-82","1.57e-82"
"ENSG00000115956","PLEK","2.01","1.86","19.00","6.51e-56","5.31e-57"
"ENSG00000115963","RND3","2.85","3.11","32.83","2.94e-109","3.6e-109"
"ENSG00000116030","SUMO1","2.43","5.44","37.21","3.73e-124","2.52e-123"
"ENSG00000116106","EPHA4","2.06","1.62","27.13","2.54e-88","6.72e-89"
"ENSG00000116132","PRRX1","2.86","2.65","24.23","4.83e-77","7.59e-78"
"ENSG00000116133","DHCR24","2.17","4.52","19.49","6.09e-58","5.22e-59"
"ENSG00000116171","SCP2","2.10","6.01","28.25","1.43e-92","4.79e-93"
"ENSG00000116212","LRRC42","2.08","3.60","31.93","4.51e-106","4.19e-106"
"ENSG00000116260","QSOX1","2.32","6.43","25.86","2.01e-83","4.1e-84"
"ENSG00000116514","RNF19B","2.49","3.37","34.26","3.14e-114","6.17e-114"
"ENSG00000116584","ARHGEF2","2.57","4.16","30.85","3.35e-102","2.24e-102"
"ENSG00000116701","NCF2","2.69","2.72","22.95","5.9e-72","7.7e-73"
"ENSG00000116717","GADD45A","2.21","4.00","26.90","1.93e-87","4.88e-88"
"ENSG00000116815","CD58","2.67","3.25","30.69","1.3e-101","8.19e-102"
"ENSG00000116824","CD2","2.40","1.90","22.19","6.85e-69","8.1e-70"
"ENSG00000116871","MAP7D1","2.62","4.75","33.00","7.38e-110","9.49e-110"
"ENSG00000117091","CD48","2.87","2.37","22.06","2.19e-68","2.54e-69"
"ENSG00000117122","MFAP2","2.69","4.75","20.22","6.25e-61","5.82e-62"
"ENSG00000117152","RGS4","2.13","2.06","18.01","7.12e-52","5.27e-53"
"ENSG00000117226","GBP3","2.83","3.12","24.58","2.05e-78","3.41e-79"
"ENSG00000117228","GBP1","2.39","2.86","22.89","1.04e-71","1.35e-72"
"ENSG00000117308","GALE","2.79","4.55","27.34","3.78e-89","1.05e-89"
"ENSG00000117385","P3H1","2.05","4.14","26.06","3.37e-84","7.08e-85"
"ENSG00000117394","SLC2A1","4.93","4.55","36.09","1.95e-120","8.3e-120"
"ENSG00000117399","CDC20","3.42","2.21","35.08","4.73e-117","1.39e-116"
"ENSG00000117450","PRDX1","2.86","7.01","32.93","1.3e-109","1.63e-109"
"ENSG00000117472","TSPAN1","5.78","4.78","41.53","7.37e-138","3.02e-136"
"ENSG00000117594","HSD11B1","2.33","2.00","22.36","1.41e-69","1.7e-70"
"ENSG00000117632","STMN1","3.41","5.07","36.50","8.55e-122","4.17e-121"
"ENSG00000117650","NEK2","2.36","1.35","31.49","1.69e-104","1.37e-104"
"ENSG00000117724","CENPF","3.00","1.95","28.03","9.58e-92","3.06e-92"
"ENSG00000117983","MUC5B","3.72","3.31","18.08","3.62e-52","2.7e-53"
"ENSG00000117984","CTSD","2.63","8.38","27.30","5.35e-89","1.47e-89"
"ENSG00000118257","NRP2","3.49","2.69","35.52","1.61e-118","5.56e-118"
"ENSG00000118292","C1orf54","2.97","3.04","33.10","3.32e-110","4.42e-110"
"ENSG00000118508","RAB32","2.40","3.66","27.62","3.52e-90","1.03e-90"
"ENSG00000118523","CCN2","2.60","6.09","17.98","8.85e-52","6.54e-53"
"ENSG00000118680","MYL12B","2.68","7.72","30.50","6.49e-101","3.94e-101"
"ENSG00000118785","SPP1","2.54","7.46","12.84","3.1e-31","1.56e-32"
"ENSG00000118849","RARRES1","2.81","3.54","19.11","2.32e-56","1.92e-57"
"ENSG00000118898","PPL","2.38","3.59","23.66","8.89e-75","1.28e-75"
"ENSG00000119013","NDUFB3","2.16","5.21","33.79","1.34e-112","2.15e-112"
"ENSG00000119125","GDA","2.80","2.09","26.74","7.75e-87","1.89e-87"
"ENSG00000119185","ITGB1BP1","2.32","4.82","32.30","2.25e-107","2.33e-107"
"ENSG00000119314","PTBP3","2.23","3.53","31.86","8.24e-106","7.48e-106"
"ENSG00000119383","PTPA","2.10","5.75","28.41","3.57e-93","1.24e-93"
"ENSG00000119403","PHF19","2.35","3.00","33.89","6.04e-113","1.03e-112"
"ENSG00000119630","PGF","2.13","2.65","24.95","7.18e-80","1.27e-80"
"ENSG00000119632","IFI27L2","3.35","5.10","36.48","9.97e-122","4.77e-121"
"ENSG00000119655","NPC2","2.55","6.89","30.22","6.72e-100","3.74e-100"
"ENSG00000119681","LTBP2","2.77","3.37","26.41","1.41e-85","3.2e-86"
"ENSG00000119714","GPR68","2.21","1.55","28.13","3.88e-92","1.27e-92"
"ENSG00000119888","EPCAM","2.48","6.98","24.44","7.01e-78","1.14e-78"
"ENSG00000119917","IFIT3","2.52","2.88","24.83","2.1e-79","3.62e-80"
"ENSG00000119922","IFIT2","2.06","1.90","25.96","7.82e-84","1.62e-84"
"ENSG00000119986","AVPI1","2.01","3.16","28.04","8.72e-92","2.8e-92"
"ENSG00000120063","GNA13","2.03","3.16","29.05","1.44e-95","5.93e-96"
"ENSG00000120075","HOXB5","2.16","1.55","28.09","5.68e-92","1.84e-92"
"ENSG00000120306","CYSTM1","2.99","6.46","29.86","1.47e-98","7.41e-99"
"ENSG00000120509","PDZD11","2.19","4.37","37.36","1.24e-124","8.82e-124"
"ENSG00000120594","PLXDC2","2.94","2.58","28.30","9.13e-93","3.09e-93"
"ENSG00000120675","DNAJC15","2.15","3.19","31.74","2.15e-105","1.87e-105"
"ENSG00000120694","HSPH1","2.08","4.61","24.13","1.19e-76","1.84e-77"
"ENSG00000120708","TGFBI","4.13","5.33","29.88","1.18e-98","6.01e-99"
"ENSG00000120756","PLS1","2.86","3.37","28.13","3.83e-92","1.25e-92"
"ENSG00000120820","GLT8D2","2.67","2.54","27.36","3.24e-89","9e-90"
"ENSG00000120913","PDLIM2","2.58","4.50","29.10","9.55e-96","3.98e-96"
"ENSG00000121064","SCPEP1","2.11","4.51","24.28","3.09e-77","4.89e-78"
"ENSG00000121152","NCAPH","2.09","1.30","32.16","6.68e-107","6.64e-107"
"ENSG00000121316","PLBD1","2.41","4.34","22.18","7.14e-69","8.43e-70"
"ENSG00000121552","CSTA","2.68","2.57","22.60","1.51e-70","1.88e-71"
"ENSG00000121578","B4GALT4","2.19","4.13","31.85","8.72e-106","7.9e-106"
"ENSG00000121769","FABP3","2.64","2.36","25.68","1e-82","1.99e-83"
"ENSG00000121797","CCRL2","2.04","1.76","27.72","1.37e-90","4.1e-91"
"ENSG00000121858","TNFSF10","2.41","4.49","25.77","4.42e-83","8.86e-84"
"ENSG00000121898","CPXM2","2.50","2.38","23.99","4.27e-76","6.45e-77"
"ENSG00000121900","TMEM54","2.90","5.25","31.63","5.19e-105","4.33e-105"
"ENSG00000121966","CXCR4","3.97","4.05","29.19","4.17e-96","1.78e-96"
"ENSG00000122122","SASH3","2.02","2.11","18.22","9.49e-53","7.16e-54"
"ENSG00000122176","FMOD","2.61","4.02","26.64","1.92e-86","4.55e-87"
"ENSG00000122359","ANXA11","2.27","6.89","25.84","2.3e-83","4.68e-84"
"ENSG00000122545","SEPTIN7","2.45","5.21","33.32","5.65e-111","7.93e-111"
"ENSG00000122641","INHBA","3.80","2.24","30.73","9.54e-102","6.06e-102"
"ENSG00000122642","FKBP9","2.05","5.22","27.89","3.07e-91","9.51e-92"
"ENSG00000122644","ARL4A","2.59","3.22","36.85","5.98e-123","3.24e-122"
"ENSG00000122691","TWIST1","2.27","1.54","22.44","6.69e-70","8.15e-71"
"ENSG00000122694","GLIPR2","2.71","2.87","26.82","3.74e-87","9.29e-88"
"ENSG00000122711","SPINK4","2.64","1.56","11.97","6.36e-28","3.05e-29"
"ENSG00000122786","CALD1","2.86","5.38","23.88","1.19e-75","1.77e-76"
"ENSG00000122861","PLAU","4.47","4.07","32.05","1.66e-106","1.6e-106"
"ENSG00000122862","SRGN","3.21","4.93","25.34","2.01e-81","3.77e-82"
"ENSG00000122877","EGR2","2.63","1.82","26.06","3.28e-84","6.91e-85"
"ENSG00000122884","P4HA1","2.02","3.95","22.45","6.22e-70","7.59e-71"
"ENSG00000122952","ZWINT","2.65","2.58","35.69","4.32e-119","1.61e-118"
"ENSG00000122986","HVCN1","2.11","1.89","24.63","1.28e-78","2.14e-79"
"ENSG00000123095","BHLHE41","2.40","3.07","26.40","1.61e-85","3.63e-86"
"ENSG00000123096","SSPN","2.29","2.34","27.03","6.2e-88","1.61e-88"
"ENSG00000123146","ADGRE5","2.12","4.80","23.25","3.64e-73","4.95e-74"
"ENSG00000123159","GIPC1","2.75","5.63","32.60","1.92e-108","2.16e-108"
"ENSG00000123338","NCKAP1L","2.02","1.99","19.45","9.22e-58","7.86e-59"
"ENSG00000123353","ORMDL2","2.15","4.82","31.83","1.04e-105","9.31e-106"
"ENSG00000123384","LRP1","2.74","5.07","28.05","7.76e-92","2.5e-92"
"ENSG00000123416","TUBA1B","3.04","7.51","30.85","3.46e-102","2.31e-102"
"ENSG00000123500","COL10A1","5.67","3.24","31.44","2.66e-104","2.12e-104"
"ENSG00000123609","NMI","2.43","3.29","32.41","8.89e-108","9.46e-108"
"ENSG00000123610","TNFAIP6","2.75","1.68","27.23","1.01e-88","2.74e-89"
"ENSG00000123975","CKS2","3.85","3.36","41.90","5.46e-139","2.99e-137"
"ENSG00000123983","ACSL3","2.27","4.14","33.44","2.2e-111","3.16e-111"
"ENSG00000124102","PI3","4.79","3.07","27.74","1.14e-90","3.45e-91"
"ENSG00000124107","SLPI","4.94","6.04","29.88","1.22e-98","6.19e-99"
"ENSG00000124116","WFDC3","2.36","1.61","20.59","1.99e-62","1.92e-63"
"ENSG00000124145","SDC4","2.55","6.18","24.01","3.63e-76","5.49e-77"
"ENSG00000124172","ATP5F1E","2.66","5.51","34.61","2.02e-115","4.41e-115"
"ENSG00000124201","ZNFX1","2.21","2.97","34.85","2.98e-116","7.33e-116"
"ENSG00000124212","PTGIS","2.58","2.35","20.66","1.02e-62","9.99e-64"
"ENSG00000124225","PMEPA1","3.17","5.13","25.83","2.61e-83","5.28e-84"
"ENSG00000124232","RBPJL","-7.04","4.61","-40.46","1.53e-134","3.97e-133"
"ENSG00000124243","BCAS4","2.23","1.93","29.51","2.78e-97","1.28e-97"
"ENSG00000124374","PAIP2B","-2.46","2.56","-28.88","5.87e-95","2.31e-95"
"ENSG00000124429","POF1B","2.19","2.48","21.74","4.24e-67","4.73e-68"
"ENSG00000124466","LYPD3","2.25","1.78","20.29","3.45e-61","3.23e-62"
"ENSG00000124491","F13A1","2.14","2.91","16.79","6.56e-47","4.38e-48"
"ENSG00000124664","SPDEF","3.39","2.04","27.23","1.03e-88","2.78e-89"
"ENSG00000124713","GNMT","-5.51","3.99","-29.78","2.93e-98","1.44e-98"
"ENSG00000124731","TREM1","3.07","2.07","25.46","7.29e-82","1.39e-82"
"ENSG00000124766","SOX4","2.19","3.33","24.49","4.45e-78","7.27e-79"
"ENSG00000124813","RUNX2","2.25","1.57","27.90","2.83e-91","8.78e-92"
"ENSG00000124831","LRRFIP1","2.24","4.76","28.38","4.7e-93","1.62e-93"
"ENSG00000124942","AHNAK","2.65","5.05","27.80","6.79e-91","2.08e-91"
"ENSG00000125170","DOK4","2.26","4.08","28.87","6.66e-95","2.61e-95"
"ENSG00000125266","EFNB2","3.17","2.96","38.32","9.58e-128","1.12e-126"
"ENSG00000125347","IRF1","2.47","4.06","25.27","3.78e-81","7e-82"
"ENSG00000125354","SEPTIN6","2.58","2.96","28.91","4.76e-95","1.89e-95"
"ENSG00000125378","BMP4","3.33","2.97","29.98","5.28e-99","2.76e-99"
"ENSG00000125384","PTGER2","2.03","1.48","26.24","6.76e-85","1.48e-85"
"ENSG00000125534","PPDPF","2.42","7.77","24.04","2.71e-76","4.12e-77"
"ENSG00000125730","C3","2.37","8.35","12.95","1.23e-31","6.26e-33"
"ENSG00000125740","FOSB","2.20","2.80","12.20","8.74e-29","4.24e-30"
"ENSG00000125743","SNRPD2","2.08","7.19","26.99","8.3e-88","2.13e-88"
"ENSG00000125744","RTN2","2.11","2.83","31.03","7.74e-103","5.46e-103"
"ENSG00000125753","VASP","3.35","5.27","35.77","2.31e-119","8.74e-119"
"ENSG00000125775","SDCBP2","3.10","4.47","23.44","6.72e-74","9.39e-75"
"ENSG00000125810","CD93","2.20","3.03","23.37","1.21e-73","1.68e-74"
"ENSG00000125835","SNRPB","2.41","6.14","32.49","4.81e-108","5.2e-108"
"ENSG00000125869","LAMP5","3.59","2.16","30.13","1.5e-99","8.17e-100"
"ENSG00000125870","SNRPB2","2.07","4.40","33.21","1.38e-110","1.89e-110"
"ENSG00000125968","ID1","2.66","5.27","22.11","1.45e-68","1.69e-69"
"ENSG00000125971","DYNLRB1","2.52","6.65","34.85","3.01e-116","7.39e-116"
"ENSG00000125995","ROMO1","2.12","6.68","27.94","2.02e-91","6.31e-92"
"ENSG00000125999","BPIFB1","2.45","1.34","15.01","1e-39","5.86e-41"
"ENSG00000126067","PSMB2","2.02","4.82","32.76","5.01e-109","6.01e-109"
"ENSG00000126247","CAPNS1","2.52","8.24","29.93","7.86e-99","4.07e-99"
"ENSG00000126259","KIRREL2","-3.04","3.01","-28.03","9.4e-92","3.01e-92"
"ENSG00000126264","HCST","2.80","3.11","26.28","4.66e-85","1.02e-85"
"ENSG00000126267","COX6B1","2.14","7.38","28.61","6.16e-94","2.26e-94"
"ENSG00000126432","PRDX5","2.10","7.39","27.70","1.69e-90","5.05e-91"
"ENSG00000126458","RRAS","2.97","5.24","31.37","4.65e-104","3.61e-104"
"ENSG00000126709","IFI6","4.49","6.10","30.70","1.16e-101","7.35e-102"
"ENSG00000126787","DLGAP5","2.00","1.14","29.93","8e-99","4.13e-99"
"ENSG00000126860","EVI2A","2.48","2.01","24.33","1.85e-77","2.97e-78"
"ENSG00000127191","TRAF2","2.03","3.08","32.14","7.84e-107","7.73e-107"
"ENSG00000127324","TSPAN8","4.25","6.01","26.14","1.57e-84","3.37e-85"
"ENSG00000127334","DYRK2","2.06","2.69","33.19","1.65e-110","2.25e-110"
"ENSG00000127528","KLF2","2.56","3.73","22.58","1.81e-70","2.24e-71"
"ENSG00000127564","PKMYT1","2.62","2.20","30.12","1.54e-99","8.4e-100"
"ENSG00000127666","TICAM1","2.07","3.34","29.13","7.12e-96","2.99e-96"
"ENSG00000127824","TUBA4A","2.63","5.16","32.69","8.88e-109","1.03e-108"
"ENSG00000127922","SEM1","2.67","6.65","34.65","1.46e-115","3.24e-115"
"ENSG00000127951","FGL2","2.09","2.02","20.10","2.05e-60","1.88e-61"
"ENSG00000127955","GNAI1","2.13","2.62","25.18","9.03e-81","1.65e-81"
"ENSG00000128016","ZFP36","2.34","6.47","17.86","2.73e-51","2e-52"
"ENSG00000128039","SRD5A3","2.37","4.30","29.18","4.62e-96","1.97e-96"
"ENSG00000128203","ASPHD2","2.38","1.55","31.92","4.91e-106","4.54e-106"
"ENSG00000128245","YWHAH","2.30","5.95","28.66","4.07e-94","1.52e-94"
"ENSG00000128274","A4GALT","2.23","2.99","23.36","1.38e-73","1.91e-74"
"ENSG00000128294","TPST2","-2.42","5.61","-24.86","1.51e-79","2.62e-80"
"ENSG00000128298","BAIAP2L2","3.19","2.62","26.93","1.43e-87","3.65e-88"
"ENSG00000128335","APOL2","2.44","4.11","29.28","1.97e-96","8.66e-97"
"ENSG00000128340","RAC2","3.87","3.69","34.42","9.08e-115","1.9e-114"
"ENSG00000128342","LIF","3.12","2.61","26.39","1.74e-85","3.92e-86"
"ENSG00000128422","KRT17","6.66","4.45","30.89","2.44e-102","1.65e-102"
"ENSG00000128487","SPECC1","2.06","3.00","29.62","1.09e-97","5.14e-98"
"ENSG00000128510","CPA4","-2.30","1.79","-24.79","3.05e-79","5.24e-80"
"ENSG00000128524","ATP6V1F","2.44","6.37","34.19","5.6e-114","1.07e-113"
"ENSG00000128591","FLNC","2.02","1.48","20.27","4.1e-61","3.83e-62"
"ENSG00000128595","CALU","2.24","5.16","26.02","4.65e-84","9.71e-85"
"ENSG00000128656","CHN1","2.21","2.50","25.72","7.05e-83","1.4e-83"
"ENSG00000128791","TWSG1","2.52","2.83","33.02","6.48e-110","8.4e-110"
"ENSG00000129007","CALML4","2.39","3.87","25.47","6.14e-82","1.17e-82"
"ENSG00000129009","ISLR","4.61","4.59","33.71","2.42e-112","3.79e-112"
"ENSG00000129038","LOXL1","3.71","4.35","34.94","1.44e-116","3.82e-116"
"ENSG00000129116","PALLD","3.58","4.65","31.01","9.36e-103","6.54e-103"
"ENSG00000129226","CD68","4.42","4.86","31.63","5.13e-105","4.29e-105"
"ENSG00000129355","CDKN2D","2.20","2.83","31.35","5.22e-104","4.04e-104"
"ENSG00000129451","KLK10","5.16","3.03","29.57","1.63e-97","7.62e-98"
"ENSG00000129455","KLK8","3.35","1.83","18.54","4.6e-54","3.58e-55"
"ENSG00000129515","SNX6","2.09","4.15","28.29","9.65e-93","3.26e-93"
"ENSG00000129521","EGLN3","3.33","3.25","24.28","3.15e-77","4.99e-78"
"ENSG00000129559","NEDD8","2.07","6.61","30.46","9.4e-101","5.62e-101"
"ENSG00000129911","KLF16","2.22","2.89","33.11","3.15e-110","4.21e-110"
"ENSG00000130066","SAT1","2.06","7.95","17.21","1.27e-48","8.77e-50"
"ENSG00000130164","LDLR","2.67","4.47","21.52","3.38e-66","3.68e-67"
"ENSG00000130176","CNN1","3.00","3.41","21.32","2.17e-65","2.3e-66"
"ENSG00000130202","NECTIN2","2.66","5.67","33.15","2.25e-110","3.04e-110"
"ENSG00000130203","APOE","3.99","5.83","25.38","1.39e-81","2.61e-82"
"ENSG00000130208","APOC1","4.89","5.16","29.32","1.45e-96","6.41e-97"
"ENSG00000130303","BST2","3.91","5.48","31.61","6.4e-105","5.29e-105"
"ENSG00000130311","DDA1","2.29","4.34","33.30","6.78e-111","9.49e-111"
"ENSG00000130332","LSM7","2.02","5.80","24.89","1.21e-79","2.12e-80"
"ENSG00000130402","ACTN4","2.53","6.91","27.24","9.09e-89","2.46e-89"
"ENSG00000130429","ARPC1B","3.40","6.50","34.65","1.41e-115","3.15e-115"
"ENSG00000130475","FCHO1","2.06","1.64","27.64","2.77e-90","8.14e-91"
"ENSG00000130479","MAP1S","2.35","3.95","34.11","1.05e-113","1.95e-113"
"ENSG00000130508","PXDN","2.78","2.82","27.07","4.38e-88","1.15e-88"
"ENSG00000130520","LSM4","2.10","5.64","30.43","1.19e-100","7.05e-101"
"ENSG00000130589","HELZ2","2.04","3.20","25.52","4.01e-82","7.71e-83"
"ENSG00000130592","LSP1","3.05","4.02","25.08","2.06e-80","3.72e-81"
"ENSG00000130635","COL5A1","4.62","4.38","32.59","2.02e-108","2.25e-108"
"ENSG00000130707","ASS1","2.89","5.85","28.75","1.81e-94","6.92e-95"
"ENSG00000130720","FIBCD1","2.09","1.11","17.83","3.71e-51","2.7e-52"
"ENSG00000130724","CHMP2A","2.00","6.59","29.08","1.11e-95","4.6e-96"
"ENSG00000130755","GMFG","2.86","3.99","26.77","6.05e-87","1.49e-87"
"ENSG00000130775","THEMIS2","2.65","3.11","24.85","1.78e-79","3.08e-80"
"ENSG00000130821","SLC6A8","2.01","4.00","15.93","1.94e-43","1.21e-44"
"ENSG00000131016","AKAP12","2.31","2.77","20.67","9.29e-63","9.07e-64"
"ENSG00000131037","EPS8L1","2.65","5.22","18.25","7.2e-53","5.44e-54"
"ENSG00000131100","ATP6V1E1","2.10","5.66","31.79","1.47e-105","1.3e-105"
"ENSG00000131171","SH3BGRL","2.09","5.31","27.80","6.96e-91","2.12e-91"
"ENSG00000131174","COX7B","2.39","5.75","35.42","3.36e-118","1.1e-117"
"ENSG00000131187","F12","2.07","2.15","22.08","1.89e-68","2.19e-69"
"ENSG00000131203","IDO1","2.47","1.56","21.13","1.3e-64","1.34e-65"
"ENSG00000131236","CAP1","2.91","6.23","32.50","4.28e-108","4.67e-108"
"ENSG00000131238","PPT1","2.11","4.83","27.52","8.09e-90","2.32e-90"
"ENSG00000131370","SH3BP5","2.16","3.02","23.01","3.27e-72","4.31e-73"
"ENSG00000131378","RFTN1","2.82","2.98","30.32","2.99e-100","1.72e-100"
"ENSG00000131389","SLC6A6","3.15","2.98","33.56","8.4e-112","1.25e-111"
"ENSG00000131435","PDLIM4","3.57","3.62","31.70","3.11e-105","2.65e-105"
"ENSG00000131459","GFPT2","2.04","2.67","17.61","2.99e-50","2.13e-51"
"ENSG00000131471","AOC3","2.16","3.24","20.60","1.9e-62","1.83e-63"
"ENSG00000131477","RAMP2","2.16","3.89","23.90","9.43e-76","1.41e-76"
"ENSG00000131620","ANO1","4.07","3.50","36.15","1.22e-120","5.24e-120"
"ENSG00000131724","IL13RA1","2.36","4.29","33.32","5.55e-111","7.82e-111"
"ENSG00000131746","TNS4","4.07","2.22","27.06","4.64e-88","1.21e-88"
"ENSG00000131747","TOP2A","3.27","2.09","37.11","7.85e-124","4.96e-123"
"ENSG00000131759","RARA","2.42","3.84","31.65","4.66e-105","3.92e-105"
"ENSG00000131873","CHSY1","2.31","2.87","28.23","1.68e-92","5.58e-93"
"ENSG00000131941","RHPN2","2.34","3.38","23.42","8.16e-74","1.14e-74"
"ENSG00000131981","LGALS3","3.64","6.92","29.92","8.39e-99","4.32e-99"
"ENSG00000132000","PODNL1","2.89","2.20","27.24","9.43e-89","2.55e-89"
"ENSG00000132002","DNAJB1","2.26","5.42","21.70","6.52e-67","7.24e-68"
"ENSG00000132031","MATN3","3.42","2.10","26.67","1.38e-86","3.3e-87"
"ENSG00000132170","PPARG","3.32","2.78","30.09","2e-99","1.08e-99"
"ENSG00000132205","EMILIN2","2.39","2.47","30.07","2.44e-99","1.31e-99"
"ENSG00000132334","PTPRE","2.19","2.12","31.31","7.61e-104","5.82e-104"
"ENSG00000132341","RAN","2.27","7.39","27.33","4.43e-89","1.22e-89"
"ENSG00000132465","JCHAIN","4.34","4.13","20.65","1.21e-62","1.18e-63"
